content_id,client_id,baseline_score,reason_code,action,rank
content_a0f6691ac209,client_3fdba35f04,4,strong_recent_decline,review,2058
content_35e1528bf6a7,client_349c41201b,4,strong_recent_decline,review,2059
content_609c24246177,client_4e07408562,4,strong_recent_decline,review,2060
content_98652ce4e7ef,client_349c41201b,4,strong_recent_decline,review,2061
content_edd28d3db9c4,client_a88a7902cb,4,strong_recent_decline,review,2062
content_834c9e3403ae,client_d029fa3a95,4,strong_recent_decline,review,2063
content_8032b67b62f5,client_d4735e3a26,4,strong_recent_decline,review,2064
content_2ccee2bc5f01,client_3fdba35f04,4,strong_recent_decline,review,2065
content_9ffce579ab96,client_3fdba35f04,4,strong_recent_decline,review,2066
content_63714b4cf87b,client_f369cb89fc,4,strong_recent_decline,review,2067
content_f305ff772dd8,client_e629fa6598,4,strong_recent_decline,review,2068
content_7df05e2c2770,client_8722616204,4,strong_recent_decline,review,2069
content_66cb6a723db1,client_3fdba35f04,4,strong_recent_decline,review,2070
content_2b81f37b2b9b,client_f369cb89fc,4,strong_recent_decline,review,2071
content_b5c4feda7c40,client_f369cb89fc,4,strong_recent_decline,review,2072
content_2ee175995f7b,client_4ec9599fc2,4,strong_recent_decline,review,2073
content_e7b4e9967ffa,client_4e07408562,4,strong_recent_decline,review,2074
content_5331ea9e4409,client_f369cb89fc,4,strong_recent_decline,review,2075
content_fc43dc8aef14,client_349c41201b,4,strong_recent_decline,review,2076
content_e7c8ebd61165,client_d4735e3a26,4,strong_recent_decline,review,2077
content_9770c253d66f,client_8722616204,4,strong_recent_decline,review,2078
content_00b1fc4e9026,client_19581e27de,4,strong_recent_decline,review,2079
content_369968f8ca83,client_a88a7902cb,4,strong_recent_decline,review,2080
content_2d73ab8136fa,client_f369cb89fc,4,strong_recent_decline,review,2081
content_c9147cda01f0,client_4e07408562,4,strong_recent_decline,review,2082
content_df0e550560d0,client_19581e27de,4,strong_recent_decline,review,2083
content_b257022a3f04,client_f369cb89fc,4,strong_recent_decline,review,2084
content_7caef6b6a306,client_d029fa3a95,4,strong_recent_decline,review,2085
content_05a12bf9c848,client_8722616204,4,strong_recent_decline,review,2086
content_e57eaa8f677f,client_a88a7902cb,4,strong_recent_decline,review,2087
content_76aa050d1556,client_8527a891e2,4,strong_recent_decline,review,2088
content_4e1f2277171d,client_3fdba35f04,4,strong_recent_decline,review,2089
content_4500346533b1,client_3fdba35f04,4,strong_recent_decline,review,2090
content_d043c6a15c69,client_8722616204,4,strong_recent_decline,review,2091
content_405c5da29913,client_e629fa6598,4,strong_recent_decline,review,2092
content_8aa0d6cfc237,client_f74efabef1,4,strong_recent_decline,review,2093
content_aeedee1a5590,client_19581e27de,4,strong_recent_decline,review,2094
content_c40391b61a4e,client_4e07408562,4,strong_recent_decline,review,2095
content_6f39353da1cb,client_349c41201b,4,strong_recent_decline,review,2096
content_953a722e3c0a,client_3fdba35f04,4,strong_recent_decline,review,2097
content_fcc8c2a13ca3,client_3fdba35f04,4,strong_recent_decline,review,2098
content_d26b1dbcbd3a,client_349c41201b,4,strong_recent_decline,review,2099
content_61e5f2e8a6f6,client_7f2253d7e2,4,strong_recent_decline,review,2100
content_4c545c8cd9aa,client_f369cb89fc,4,strong_recent_decline,review,2101
content_08a8f1796cf4,client_3fdba35f04,4,strong_recent_decline,review,2102
content_be0172f50252,client_3fdba35f04,4,strong_recent_decline,review,2103
content_9367f8967d3b,client_3fdba35f04,4,strong_recent_decline,review,2104
content_83390968e32e,client_4e07408562,4,strong_recent_decline,review,2105
content_a2da35902052,client_a88a7902cb,4,strong_recent_decline,review,2106
content_c0e7c21caccd,client_3fdba35f04,4,strong_recent_decline,review,2107
content_60e82604d07a,client_19581e27de,4,strong_recent_decline,review,2108
content_2db901815249,client_8722616204,4,strong_recent_decline,review,2109
content_e752a4e03dd3,client_6208ef0f77,4,strong_recent_decline,review,2110
content_e9ebd8612722,client_6208ef0f77,4,strong_recent_decline,review,2111
content_ad89366ef84f,client_d029fa3a95,4,strong_recent_decline,review,2112
content_f6a58fc8b0d1,client_19581e27de,4,strong_recent_decline,review,2113
content_ff43fb1a3b6e,client_349c41201b,4,strong_recent_decline,review,2114
content_aaa7641512c3,client_9400f1b21c,4,strong_recent_decline,review,2115
content_6af4dbfe0470,client_3fdba35f04,4,strong_recent_decline,review,2116
content_942399f999b7,client_4e07408562,4,strong_recent_decline,review,2117
content_3ef752eddd7e,client_6208ef0f77,4,strong_recent_decline,review,2118
content_eae6a30bae44,client_19581e27de,4,strong_recent_decline,review,2119
content_3b14252ff019,client_624b60c58c,4,strong_recent_decline,review,2120
content_3d062d6afaf4,client_4ec9599fc2,4,strong_recent_decline,review,2121
content_0228bb776000,client_19581e27de,4,strong_recent_decline,review,2122
content_786aacb2f787,client_b4944c6ff0,4,strong_recent_decline,review,2123
content_5c70e097f613,client_4e07408562,4,strong_recent_decline,review,2124
content_83a21bfa1807,client_bdd2d3af3a,4,strong_recent_decline,review,2125
content_cd179d81af92,client_7f2253d7e2,4,strong_recent_decline,review,2126
content_717779bcf77b,client_7f2253d7e2,4,strong_recent_decline,review,2127
content_8465813d8915,client_bbb965ab0c,4,strong_recent_decline,review,2128
content_226a0dd99858,client_3fdba35f04,4,strong_recent_decline,review,2129
content_d423fedf21f0,client_4e07408562,4,strong_recent_decline,review,2130
content_3c1d87ccf4e8,client_6208ef0f77,4,strong_recent_decline,review,2131
content_aa522a6beecb,client_4e07408562,4,strong_recent_decline,review,2132
content_51bbaf502f53,client_a88a7902cb,4,strong_recent_decline,review,2133
content_37f29d7160dd,client_a88a7902cb,4,strong_recent_decline,review,2134
content_c16ed807a773,client_19581e27de,4,strong_recent_decline,review,2135
content_7a21f1aac586,client_7f2253d7e2,4,strong_recent_decline,review,2136
content_12772dadb083,client_e629fa6598,4,strong_recent_decline,review,2137
content_811829ad0de3,client_8527a891e2,4,strong_recent_decline,review,2138
content_6e58dbfd9e9c,client_a88a7902cb,4,strong_recent_decline,review,2139
content_31e982815b32,client_624b60c58c,4,strong_recent_decline,review,2140
content_e80e4dd74da2,client_4ec9599fc2,4,strong_recent_decline,review,2141
content_92927ac474ba,client_6208ef0f77,4,strong_recent_decline,review,2142
content_d747e23f1430,client_bbb965ab0c,4,strong_recent_decline,review,2143
content_fed9e6b55be5,client_6208ef0f77,4,strong_recent_decline,review,2144
content_0821ff587913,client_f74efabef1,4,strong_recent_decline,review,2145
content_087cb2e219f2,client_6208ef0f77,4,strong_recent_decline,review,2146
content_23b8b833c79e,client_7f2253d7e2,4,strong_recent_decline,review,2147
content_1e57b71527e4,client_3fdba35f04,4,strong_recent_decline,review,2148
content_6f057a523b5d,client_6208ef0f77,4,strong_recent_decline,review,2149
content_5ee2f6b89ee4,client_19581e27de,4,strong_recent_decline,review,2150
content_ef98c1cfce79,client_d029fa3a95,4,strong_recent_decline,review,2151
content_d987db4e38fe,client_e629fa6598,4,strong_recent_decline,review,2152
content_cfb1740609a1,client_7f2253d7e2,4,strong_recent_decline,review,2153
content_b154d8d874a0,client_3fdba35f04,4,strong_recent_decline,review,2154
content_732df0136343,client_7f2253d7e2,4,strong_recent_decline,review,2155
content_ed30e6d83dc7,client_624b60c58c,4,strong_recent_decline,review,2156
content_8f0f2e1a797b,client_7f2253d7e2,4,strong_recent_decline,review,2157
content_e25886a96f6c,client_e29c9c180c,4,strong_recent_decline,review,2158
content_4643d5f815c9,client_a88a7902cb,4,strong_recent_decline,review,2159
content_91fefd1726b3,client_3fdba35f04,4,strong_recent_decline,review,2160
content_ba571343dadc,client_6208ef0f77,4,strong_recent_decline,review,2161
content_c343b1c40801,client_3fdba35f04,4,strong_recent_decline,review,2162
content_542770222476,client_3fdba35f04,4,strong_recent_decline,review,2163
content_e3c8ecc81acf,client_6208ef0f77,4,strong_recent_decline,review,2164
content_ff896d7edd42,client_19581e27de,4,strong_recent_decline,review,2165
content_46afbcfb9cf5,client_19581e27de,4,strong_recent_decline,review,2166
content_c643cf4f7a51,client_3fdba35f04,4,strong_recent_decline,review,2167
content_e10dbfa8e12a,client_19581e27de,4,strong_recent_decline,review,2168
content_44820e6ad2ae,client_4fc82b26ae,4,strong_recent_decline,review,2169
content_1b8b70d61675,client_3fdba35f04,4,strong_recent_decline,review,2170
content_84f823cecc82,client_19581e27de,4,strong_recent_decline,review,2171
content_b012f02fa8f1,client_b4944c6ff0,4,strong_recent_decline,review,2172
content_50296511d72f,client_e629fa6598,4,strong_recent_decline,review,2173
content_68e3bd48dcd3,client_a88a7902cb,4,strong_recent_decline,review,2174
content_fd31d70a5482,client_3fdba35f04,4,strong_recent_decline,review,2175
content_87125687cd9c,client_a88a7902cb,4,strong_recent_decline,review,2176
content_d65c9e1e32e5,client_7f2253d7e2,4,strong_recent_decline,review,2177
content_7bf733e787cb,client_8527a891e2,4,strong_recent_decline,review,2178
content_e83c7e923114,client_a88a7902cb,4,strong_recent_decline,review,2179
content_f948dd580e2a,client_a88a7902cb,4,strong_recent_decline,review,2180
content_4f28576f7f2e,client_19581e27de,4,strong_recent_decline,review,2181
content_feb2ef9173bd,client_19581e27de,4,strong_recent_decline,review,2182
content_d497a9822456,client_6208ef0f77,4,strong_recent_decline,review,2183
content_f91ec1c7af3d,client_4e07408562,4,strong_recent_decline,review,2184
content_35ecb8968de9,client_6208ef0f77,4,strong_recent_decline,review,2185
content_bc04e5ae15db,client_19581e27de,4,strong_recent_decline,review,2186
content_1db1207be2e1,client_6208ef0f77,4,strong_recent_decline,review,2187
content_bd7c0867e933,client_6208ef0f77,4,strong_recent_decline,review,2188
content_3572e9b5d0ea,client_d029fa3a95,4,strong_recent_decline,review,2189
content_1b0b52533cef,client_19581e27de,4,strong_recent_decline,review,2190
content_5f89b21c2b57,client_3fdba35f04,4,strong_recent_decline,review,2191
content_13db9ddaa0a9,client_f74efabef1,4,strong_recent_decline,review,2192
content_7edc2a930e0d,client_8722616204,4,strong_recent_decline,review,2193
content_0505c0b112e9,client_19581e27de,4,strong_recent_decline,review,2194
content_322d5d8d1a2f,client_8722616204,4,strong_recent_decline,review,2195
content_b9679cecf73d,client_3fdba35f04,4,strong_recent_decline,review,2196
content_6bb4133ea8b7,client_f369cb89fc,4,strong_recent_decline,review,2197
content_41636666dbe3,client_3fdba35f04,4,strong_recent_decline,review,2198
content_c1e33f249ae9,client_19581e27de,4,strong_recent_decline,review,2199
content_4e47036c4e87,client_6208ef0f77,4,strong_recent_decline,review,2200
content_5bfb8b2291f7,client_d029fa3a95,4,strong_recent_decline,review,2201
content_ae6d1339904d,client_7f2253d7e2,4,strong_recent_decline,review,2202
content_b79083a4d5d5,client_7f2253d7e2,4,strong_recent_decline,review,2203
content_996deba6cd11,client_7f2253d7e2,4,strong_recent_decline,review,2204
content_4c5438f4cae3,client_2c624232cd,4,strong_recent_decline,review,2205
content_4f004a31eee9,client_a88a7902cb,4,strong_recent_decline,review,2206
content_5e2d7ea6844d,client_f369cb89fc,4,strong_recent_decline,review,2207
content_08199c89ef99,client_a88a7902cb,4,strong_recent_decline,review,2208
content_87b7747864ed,client_8722616204,4,strong_recent_decline,review,2209
content_84bd4d58119e,client_d029fa3a95,4,strong_recent_decline,review,2210
content_d964111653a1,client_624b60c58c,4,strong_recent_decline,review,2211
content_407e10a1874f,client_d029fa3a95,4,strong_recent_decline,review,2212
content_0e876cb26f6c,client_6208ef0f77,4,strong_recent_decline,review,2213
content_1ce4fc771953,client_e629fa6598,4,strong_recent_decline,review,2214
content_ec4ca928aac8,client_19581e27de,4,strong_recent_decline,review,2215
content_dd75b1261f22,client_7f2253d7e2,4,strong_recent_decline,review,2216
content_fd371da0b6bd,client_a88a7902cb,4,strong_recent_decline,review,2217
content_829c68e60d13,client_f369cb89fc,4,strong_recent_decline,review,2218
content_d983fb4ec74f,client_8527a891e2,4,strong_recent_decline,review,2219
content_f9a76e06fde0,client_3fdba35f04,4,strong_recent_decline,review,2220
content_a060b47e2355,client_8527a891e2,4,strong_recent_decline,review,2221
content_1eb7da13edaf,client_3fdba35f04,4,strong_recent_decline,review,2222
content_19f79ee37a35,client_a88a7902cb,4,strong_recent_decline,review,2223
content_ff8f5d4026b2,client_19581e27de,4,strong_recent_decline,review,2224
content_503878c6b087,client_6208ef0f77,4,strong_recent_decline,review,2225
content_1ae0e4e09d38,client_6208ef0f77,4,strong_recent_decline,review,2226
content_b3623d22db24,client_e629fa6598,4,strong_recent_decline,review,2227
content_416392a26200,client_6208ef0f77,4,strong_recent_decline,review,2228
content_7a6cb4857fe6,client_f369cb89fc,4,strong_recent_decline,review,2229
content_33555a8bf48f,client_3fdba35f04,4,strong_recent_decline,review,2230
content_55f2721bcdc2,client_3fdba35f04,4,strong_recent_decline,review,2231
content_5cef15c4f635,client_e629fa6598,4,strong_recent_decline,review,2232
content_a9ed5a467976,client_d4735e3a26,4,strong_recent_decline,review,2233
content_b1863d5d594f,client_6208ef0f77,4,strong_recent_decline,review,2234
content_8b1eeb87a7c5,client_6208ef0f77,4,strong_recent_decline,review,2235
content_b0c2bd553bb4,client_6208ef0f77,4,strong_recent_decline,review,2236
content_56a9ec9120b0,client_4ec9599fc2,4,strong_recent_decline,review,2237
content_16fd69d7cb31,client_f74efabef1,4,strong_recent_decline,review,2238
content_a6bc67ad6378,client_19581e27de,4,strong_recent_decline,review,2239
content_5bb7c41c3f93,client_3fdba35f04,4,strong_recent_decline,review,2240
content_69dddf76ce2a,client_3fdba35f04,4,strong_recent_decline,review,2241
content_93604bf4aa78,client_8722616204,4,strong_recent_decline,review,2242
content_7ba9813c1beb,client_a88a7902cb,4,strong_recent_decline,review,2243
content_00301091b634,client_4ec9599fc2,4,strong_recent_decline,review,2244
content_3bfd3e9b576d,client_349c41201b,4,strong_recent_decline,review,2245
content_8ba922f82ace,client_4e07408562,4,strong_recent_decline,review,2246
content_6f645631f600,client_f74efabef1,4,strong_recent_decline,review,2247
content_ba4a2b819723,client_3fdba35f04,4,strong_recent_decline,review,2248
content_58cffeeaa478,client_349c41201b,4,strong_recent_decline,review,2249
content_efbb569e748d,client_8527a891e2,4,strong_recent_decline,review,2250
content_7a6df559322d,client_19581e27de,4,strong_recent_decline,review,2251
content_cd182fbad2a3,client_9f14025af0,4,strong_recent_decline,review,2252
content_da1d2773c4ac,client_19581e27de,4,strong_recent_decline,review,2253
content_0caa0656f301,client_3fdba35f04,4,strong_recent_decline,review,2254
content_46d37aa6356b,client_19581e27de,4,strong_recent_decline,review,2255
content_2759082e9957,client_d4735e3a26,4,strong_recent_decline,review,2256
content_3d94572c3a35,client_19581e27de,4,strong_recent_decline,review,2257
content_31f2223858c8,client_19581e27de,4,strong_recent_decline,review,2258
content_44bad6614cc4,client_7f2253d7e2,4,strong_recent_decline,review,2259
content_e960cb635370,client_f369cb89fc,4,strong_recent_decline,review,2260
content_d49c7fc84373,client_6208ef0f77,4,strong_recent_decline,review,2261
content_44557b9dc693,client_6208ef0f77,4,strong_recent_decline,review,2262
content_372f87435947,client_f369cb89fc,4,strong_recent_decline,review,2263
content_e85a6dd4d2a0,client_6208ef0f77,4,strong_recent_decline,review,2264
content_df1b23f184a2,client_6208ef0f77,4,strong_recent_decline,review,2265
content_392af20d943d,client_8722616204,4,strong_recent_decline,review,2266
content_89cf765e9a71,client_3fdba35f04,4,strong_recent_decline,review,2267
content_4b1303a5affe,client_7f2253d7e2,4,strong_recent_decline,review,2268
content_c4e5f95e129e,client_f369cb89fc,4,strong_recent_decline,review,2269
content_5b60c73478cc,client_19581e27de,4,strong_recent_decline,review,2270
content_8c2151cdafa3,client_349c41201b,4,strong_recent_decline,review,2271
content_9debfdf5a10f,client_8722616204,4,strong_recent_decline,review,2272
content_a786fdde7d58,client_7f2253d7e2,4,strong_recent_decline,review,2273
content_3e8c5424bb71,client_3fdba35f04,4,strong_recent_decline,review,2274
content_f0dced105107,client_19581e27de,4,strong_recent_decline,review,2275
